ensembl_id,gene_name,gene_type
ENSG00000260332,,processed_pseudogene
ENSG00000286536,,lncRNA
ENSG00000260896,ARLNC1,lncRNA
ENSG00000226825,LINC01509,lncRNA
ENSG00000232281,IFNWP15,unprocessed_pseudogene
ENSG00000286474,,lncRNA
ENSG00000229897,SEPTIN7P7,processed_pseudogene
ENSG00000229926,IL9RP1,unprocessed_pseudogene
ENSG00000237257,MTND2P8,unprocessed_pseudogene
ENSG00000276388,,unprocessed_pseudogene
ENSG00000279929,,TEC
ENSG00000236643,,lncRNA
ENSG00000286255,OR4F8BP,unprocessed_pseudogene
ENSG00000257666,CBX3P5,processed_pseudogene
ENSG00000257183,,lncRNA
ENSG00000136928,GABBR2,protein_coding
ENSG00000198162,MAN1A2,protein_coding
ENSG00000268818,,lncRNA
ENSG00000231244,PSMC1P3,processed_pseudogene
ENSG00000221963,APOL6,protein_coding
ENSG00000211580,MIR769,miRNA
ENSG00000287943,,lncRNA
ENSG00000008438,PGLYRP1,protein_coding
ENSG00000267193,,lncRNA
ENSG00000146386,ABRACL,protein_coding
ENSG00000153233,PTPRR,protein_coding
ENSG00000106025,TSPAN12,protein_coding
ENSG00000266968,,lncRNA
ENSG00000288545,,lncRNA
ENSG00000199454,RNA5SP388,rRNA_pseudogene
ENSG00000239438,RPS26P48,processed_pseudogene
ENSG00000258723,,lncRNA
ENSG00000141469,SLC14A1,protein_coding
ENSG00000258719,,lncRNA
ENSG00000258874,,lncRNA
ENSG00000095970,TREM2,protein_coding
ENSG00000258478,,lncRNA
ENSG00000258829,,lncRNA
ENSG00000268401,,lncRNA
ENSG00000228587,,lncRNA
ENSG00000258419,,lncRNA
ENSG00000226336,MRPS16P3,processed_pseudogene
ENSG00000258662,,lncRNA
ENSG00000268053,,processed_pseudogene
ENSG00000259106,,lncRNA
ENSG00000128313,APOL5,protein_coding
ENSG00000287118,,lncRNA
ENSG00000258637,,lncRNA
ENSG00000188624,IGFL3,protein_coding
ENSG00000258416,,lncRNA
ENSG00000287913,,lncRNA
ENSG00000207089,RNU6-921P,snRNA
ENSG00000270975,MAGOH3P,unprocessed_pseudogene
ENSG00000254548,,lncRNA
ENSG00000180921,FAM83H,protein_coding
ENSG00000258565,BLZF2P,unprocessed_pseudogene
ENSG00000237406,NDUFA9P1,processed_pseudogene
ENSG00000287003,,lncRNA
ENSG00000248610,HSPA8P4,processed_pseudogene
ENSG00000258967,HMGN1P3,processed_pseudogene
ENSG00000128335,APOL2,protein_coding
ENSG00000258531,BANF1P1,processed_pseudogene
ENSG00000226810,,processed_pseudogene
ENSG00000259339,TGIF1P1,processed_pseudogene
ENSG00000259062,ACTN1-DT,lncRNA
ENSG00000250509,,lncRNA
ENSG00000259605,,lncRNA
ENSG00000267395,DM1-AS,lncRNA
ENSG00000242293,RPS29P1,processed_pseudogene
ENSG00000287963,,lncRNA
ENSG00000139990,DCAF5,protein_coding
ENSG00000259846,,lncRNA
ENSG00000265660,MIR4664,miRNA
ENSG00000254973,,lncRNA
ENSG00000251548,,processed_pseudogene
ENSG00000268754,LINC01081,lncRNA
ENSG00000196591,HDAC2,protein_coding
ENSG00000268434,,protein_coding
ENSG00000146090,RASGEF1C,protein_coding
ENSG00000279120,,TEC
ENSG00000180900,SCRIB,protein_coding
ENSG00000261997,,lncRNA
ENSG00000234337,,processed_pseudogene
ENSG00000287775,,lncRNA
ENSG00000280457,DUX4L2,unprocessed_pseudogene
ENSG00000176692,FOXC2,protein_coding
ENSG00000207200,RNU6-45P,snRNA
ENSG00000176340,COX8A,protein_coding
ENSG00000249875,,lncRNA
ENSG00000249317,,lncRNA
ENSG00000259817,,lncRNA
ENSG00000279591,,TEC
ENSG00000248249,,processed_pseudogene
ENSG00000260596,DUX4,protein_coding
ENSG00000185800,DMWD,protein_coding
ENSG00000050820,BCAR1,protein_coding
ENSG00000133315,MACROD1,protein_coding
ENSG00000251253,MTHFD2P4,processed_pseudogene
ENSG00000238198,LRIG2-DT,lncRNA
ENSG00000171517,LPAR3,protein_coding
ENSG00000168594,ADAM29,protein_coding
ENSG00000285524,,lncRNA
ENSG00000237702,TRBV3-1,TR_V_gene
ENSG00000104941,RSPH6A,protein_coding
ENSG00000211714,TRBV7-3,TR_V_gene
ENSG00000237758,BANF1P3,processed_pseudogene
ENSG00000181444,ZNF467,protein_coding
ENSG00000286384,,lncRNA
ENSG00000272902,TBC1D8-AS1,lncRNA
ENSG00000228852,,lncRNA
ENSG00000232359,,lncRNA
ENSG00000229750,,lncRNA
ENSG00000203864,LINC02868,lncRNA
ENSG00000229457,LINC01789,lncRNA
ENSG00000233482,,lncRNA
ENSG00000278420,MIR6819,miRNA
ENSG00000230250,LINC01753,lncRNA
ENSG00000287269,,lncRNA
ENSG00000223695,MYH9-DT,lncRNA
ENSG00000237668,RPS15AP38,processed_pseudogene
ENSG00000232878,DPYD-AS1,lncRNA
ENSG00000214491,SEC14L6,protein_coding
ENSG00000226965,,lncRNA
ENSG00000285635,,protein_coding
ENSG00000143079,CTTNBP2NL,protein_coding
ENSG00000144452,ABCA12,protein_coding
ENSG00000206535,LNP1,protein_coding
ENSG00000197462,,lncRNA
ENSG00000236395,,processed_pseudogene
ENSG00000270157,,lncRNA
ENSG00000106278,PTPRZ1,protein_coding
ENSG00000250562,RPL38P4,processed_pseudogene
ENSG00000241754,,lncRNA
ENSG00000256824,,lncRNA
ENSG00000256481,,lncRNA
ENSG00000256341,,lncRNA
ENSG00000239589,LINC00879,lncRNA
ENSG00000206069,LHFPL7,protein_coding
ENSG00000125691,RPL23,protein_coding
ENSG00000168439,STIP1,protein_coding
ENSG00000267273,,lncRNA
ENSG00000232450,,transcribed_processed_pseudogene
ENSG00000287960,,lncRNA
ENSG00000260112,,processed_pseudogene
ENSG00000223575,RBMX2P3,processed_pseudogene
ENSG00000130818,ZNF426,protein_coding
ENSG00000230768,LINC01676,lncRNA
ENSG00000197077,KIAA1671,protein_coding
ENSG00000215231,LINC01020,lncRNA
ENSG00000230360,DDX10P2,processed_pseudogene
ENSG00000234637,RPS19P6,processed_pseudogene
ENSG00000224887,NFYCP2,processed_pseudogene
ENSG00000273473,,lncRNA
ENSG00000202383,RNA5SP279,rRNA_pseudogene
ENSG00000250488,LINC02233,lncRNA
ENSG00000263575,MIR4665,miRNA
ENSG00000252991,RNU6-1073P,snRNA
ENSG00000249008,,lncRNA
ENSG00000199065,MIR101-2,miRNA
ENSG00000222581,RNU2-47P,snRNA
ENSG00000240613,RN7SL98P,misc_RNA
ENSG00000207433,RNU6-246P,snRNA
ENSG00000109674,NEIL3,protein_coding
ENSG00000266863,RN7SL123P,misc_RNA
ENSG00000251733,SCARNA8,scaRNA
ENSG00000252943,RNU6-264P,snRNA
ENSG00000235202,LINC01525,lncRNA
ENSG00000201118,Y_RNA,misc_RNA
ENSG00000251834,RNU6-319P,snRNA
ENSG00000241152,RN7SL720P,misc_RNA
ENSG00000207360,RNU6-14P,snRNA
ENSG00000222693,RN7SKP120,misc_RNA
ENSG00000272715,,lncRNA
ENSG00000264530,RN7SL25P,misc_RNA
ENSG00000243115,RN7SL849P,misc_RNA
ENSG00000102595,UGGT2,protein_coding
ENSG00000223088,RMRPP5,ribozyme
ENSG00000235038,,lncRNA
ENSG00000272113,Y_RNA,misc_RNA
ENSG00000266255,MIR4475,miRNA
ENSG00000264922,MIR4540,miRNA
ENSG00000265368,MIR4476,miRNA
ENSG00000200502,Y_RNA,misc_RNA
ENSG00000143093,STRIP1,protein_coding
ENSG00000206784,Y_RNA,misc_RNA
ENSG00000252723,RNU6-677P,snRNA
ENSG00000277049,RNA5SP530,rRNA
ENSG00000276094,SNORA70,snoRNA
ENSG00000278028,Y_RNA,misc_RNA
ENSG00000276562,RN7SL565P,misc_RNA
ENSG00000276029,MIR4477A,miRNA
ENSG00000273717,RN7SL343P,misc_RNA
ENSG00000202474,RNA5SP283,rRNA_pseudogene
ENSG00000276522,RN7SL462P,misc_RNA
ENSG00000238933,Y_RNA,misc_RNA
ENSG00000206804,RNU6-1293P,snRNA
ENSG00000222465,RNU2-5P,snRNA
ENSG00000241174,RN7SL570P,misc_RNA
ENSG00000252428,RNA5SP285,rRNA_pseudogene
ENSG00000200922,Y_RNA,misc_RNA
ENSG00000279085,,lncRNA
ENSG00000212454,RNA5SP286,rRNA_pseudogene
ENSG00000171469,ZNF561,protein_coding
ENSG00000279548,,lncRNA
ENSG00000202217,RN7SKP47,misc_RNA
ENSG00000279006,,lncRNA
ENSG00000252758,RNU6-445P,snRNA
ENSG00000200041,Y_RNA,misc_RNA
ENSG00000279110,,lncRNA
ENSG00000274852,RN7SL422P,misc_RNA
ENSG00000203280,KIAA1671-AS1,lncRNA
ENSG00000222452,RN7SKP59,misc_RNA
ENSG00000201711,RNU6-1303P,snRNA
ENSG00000249876,,processed_pseudogene
ENSG00000278040,,misc_RNA
ENSG00000274326,,misc_RNA
ENSG00000198939,ZFP2,protein_coding
ENSG00000277320,,misc_RNA
ENSG00000271181,,processed_pseudogene
ENSG00000282994,,processed_pseudogene
ENSG00000251776,RN7SKP242,misc_RNA
ENSG00000199483,RNU4-15P,snRNA
ENSG00000164122,ASB5,protein_coding
ENSG00000100053,CRYBB3,protein_coding
ENSG00000212421,,snoRNA
ENSG00000222293,RNU2-36P,snRNA
ENSG00000251752,RNU4-29P,snRNA
ENSG00000223012,RN7SKP264,misc_RNA
ENSG00000212316,RNU6-1228P,snRNA
ENSG00000263967,MIR4290,miRNA
ENSG00000266855,MIR3910-1,miRNA
ENSG00000283351,MIR3910-2,miRNA
ENSG00000265347,MIR4291,miRNA
ENSG00000265873,MIR4289,miRNA
ENSG00000201830,Y_RNA,misc_RNA
ENSG00000200966,RN7SKP87,misc_RNA
ENSG00000202308,RNU6-996P,snRNA
ENSG00000238882,RNU6-329P,snRNA
ENSG00000199905,RNU6-492P,snRNA
ENSG00000253031,RNA5SP291,rRNA_pseudogene
ENSG00000244104,RN7SL659P,misc_RNA
ENSG00000222558,RNU6-1064P,snRNA
ENSG00000274263,MIR7702,miRNA
ENSG00000222327,RNU6-855P,snRNA
ENSG00000200261,Y_RNA,misc_RNA
ENSG00000222459,RNA5SP293,rRNA_pseudogene
ENSG00000263861,MIR3927,miRNA
ENSG00000206923,RNU6-432P,snRNA
ENSG00000212409,RNY4P18,misc_RNA
ENSG00000207401,Y_RNA,misc_RNA
ENSG00000274755,U2,snRNA
ENSG00000223238,RNA5SP294,rRNA_pseudogene
ENSG00000207329,Y_RNA,misc_RNA
ENSG00000242256,RN7SL57P,misc_RNA
ENSG00000199525,RNA5SP295,rRNA_pseudogene
ENSG00000259165,DDX18P1,processed_pseudogene
ENSG00000243911,RN7SL430P,misc_RNA
ENSG00000207814,MIR147A,miRNA
ENSG00000222356,RNU6-710P,snRNA
ENSG00000206768,Y_RNA,misc_RNA
ENSG00000276063,,lncRNA
ENSG00000199313,RNU4-82P,snRNA
ENSG00000241246,RN7SL302P,misc_RNA
ENSG00000278587,,misc_RNA
ENSG00000266313,,lncRNA
ENSG00000004838,ZMYND10,protein_coding
ENSG00000206658,RNU6-1039P,snRNA
ENSG00000258350,SYF2P1,processed_pseudogene
ENSG00000207726,MIR455,miRNA
ENSG00000207595,MIR181A2,miRNA
ENSG00000207737,MIR181B2,miRNA
ENSG00000253079,NRON,misc_RNA
ENSG00000275839,,processed_pseudogene
ENSG00000266588,,lncRNA
ENSG00000252985,SNORD116,snoRNA
ENSG00000243845,RN7SL30P,misc_RNA
ENSG00000092140,G2E3,protein_coding
ENSG00000252521,RNU5D-2P,snRNA
ENSG00000221676,RNU6ATAC,snRNA
ENSG00000263897,MIR4669,miRNA
ENSG00000207693,MIR602,miRNA
ENSG00000223256,RNU6-785P,snRNA
ENSG00000236641,,lncRNA
ENSG00000271833,,lncRNA
ENSG00000131771,PPP1R1B,protein_coding
ENSG00000244752,CRYBB2,protein_coding
ENSG00000251370,SEMA5A-AS1,lncRNA
ENSG00000136856,SLC2A8,protein_coding
ENSG00000251320,,lncRNA
ENSG00000249293,,lncRNA
ENSG00000251035,WBP1LP4,processed_pseudogene
ENSG00000205078,SYCE1L,protein_coding
ENSG00000249312,ARL2BPP4,processed_pseudogene
ENSG00000253600,,processed_pseudogene
ENSG00000250492,INTS6P1,processed_pseudogene
ENSG00000249751,ECSCR,protein_coding
ENSG00000251025,NDUFB5P1,processed_pseudogene
ENSG00000250993,,lncRNA
ENSG00000248162,CHORDC1P3,processed_pseudogene
ENSG00000150628,SPATA4,protein_coding
ENSG00000226415,TPI1P1,processed_pseudogene
ENSG00000085491,SLC25A24,protein_coding
ENSG00000279298,,lncRNA
ENSG00000128272,ATF4,protein_coding
ENSG00000286841,,lncRNA
ENSG00000277214,,lncRNA
ENSG00000260750,,lncRNA
ENSG00000283423,,lncRNA
ENSG00000223786,,lncRNA
ENSG00000131149,GSE1,protein_coding
ENSG00000237567,LINC02836,lncRNA
ENSG00000286691,,lncRNA
ENSG00000270387,,processed_pseudogene
ENSG00000287571,,lncRNA
ENSG00000248339,LINC02504,lncRNA
ENSG00000145861,C1QTNF2,protein_coding
ENSG00000249642,,lncRNA
ENSG00000100368,CSF2RB,protein_coding
ENSG00000029363,BCLAF1,protein_coding
ENSG00000267558,,processed_pseudogene
ENSG00000197046,SIGLEC15,protein_coding
ENSG00000250529,LINC02121,lncRNA
ENSG00000250024,,lncRNA
ENSG00000249269,,lncRNA
ENSG00000086589,RBM22,protein_coding
ENSG00000249742,,lncRNA
ENSG00000250053,RARRES2P4,processed_pseudogene
ENSG00000261914,RPL23AP84,processed_pseudogene
ENSG00000150630,VEGFC,protein_coding
ENSG00000229853,,processed_pseudogene
ENSG00000255438,,lncRNA
ENSG00000238950,RNU7-173P,snRNA
ENSG00000215448,SRMP1,processed_pseudogene
ENSG00000251770,RNA5SP486,rRNA_pseudogene
ENSG00000238785,RNU7-92P,snRNA
ENSG00000124181,PLCG1,protein_coding
ENSG00000152229,PSTPIP2,protein_coding
ENSG00000153266,FEZF2,protein_coding
ENSG00000251223,MTCO1P9,unprocessed_pseudogene
ENSG00000232648,ING2-DT,lncRNA
ENSG00000249425,LINC02477,lncRNA
ENSG00000241011,,processed_pseudogene
ENSG00000145414,NAF1,protein_coding
ENSG00000173947,PIFO,protein_coding
ENSG00000138472,GUCA1C,protein_coding
ENSG00000171466,ZNF562,protein_coding
ENSG00000164574,GALNT10,protein_coding
ENSG00000240125,RPL23AP75,processed_pseudogene
ENSG00000274615,NPEPPSP1,unprocessed_pseudogene
ENSG00000214819,CDRT15L2,protein_coding
ENSG00000226792,C13orf42,protein_coding
ENSG00000222179,RN7SKP26,misc_RNA
ENSG00000267293,,processed_pseudogene
ENSG00000252034,RNY4P37,misc_RNA
ENSG00000230434,LINC01650,lncRNA
ENSG00000100077,GRK3,protein_coding
ENSG00000278505,C17orf78,protein_coding
ENSG00000239388,ASB14,protein_coding
ENSG00000152234,ATP5F1A,protein_coding
ENSG00000230718,,processed_pseudogene
ENSG00000130592,LSP1,protein_coding
ENSG00000134198,TSPAN2,protein_coding
ENSG00000172915,NBEA,protein_coding
ENSG00000185758,CLDN24,protein_coding
ENSG00000250263,LINC02509,lncRNA
ENSG00000240159,RPL6P16,processed_pseudogene
ENSG00000250372,MARK2P4,processed_pseudogene
ENSG00000248980,SPCS3-AS1,lncRNA
ENSG00000279994,,TEC
ENSG00000164144,ARFIP1,protein_coding
ENSG00000183153,GJD3,protein_coding
ENSG00000108306,FBXL20,protein_coding
ENSG00000144810,COL8A1,protein_coding
ENSG00000239830,RPS4XP22,processed_pseudogene
ENSG00000235595,GAPDHP23,processed_pseudogene
ENSG00000226053,LINC01776,lncRNA
ENSG00000226128,RPL26P9,processed_pseudogene
ENSG00000277587,,lncRNA
ENSG00000267490,,unprocessed_pseudogene
ENSG00000267612,,lncRNA
ENSG00000198799,LRIG2,protein_coding
ENSG00000267370,,unprocessed_pseudogene
ENSG00000267741,UBE2L4,processed_pseudogene
ENSG00000266950,,lncRNA
ENSG00000127452,FBXL12,protein_coding
ENSG00000266828,RN7SL712P,misc_RNA
ENSG00000136169,SETDB2,protein_coding
ENSG00000231371,AKR1B1P8,processed_pseudogene
ENSG00000234558,API5P1,processed_pseudogene
ENSG00000258648,UBE2CP1,processed_pseudogene
ENSG00000180772,AGTR2,protein_coding
ENSG00000243855,RPL12P5,processed_pseudogene
ENSG00000100206,DMC1,protein_coding
ENSG00000227259,HMGN2P22,processed_pseudogene
ENSG00000228400,CNTNAP5-DT,lncRNA
ENSG00000114933,INO80D,protein_coding
ENSG00000188706,ZDHHC9,protein_coding
ENSG00000092108,SCFD1,protein_coding
ENSG00000236577,SNRPGP14,processed_pseudogene
ENSG00000249843,,processed_pseudogene
ENSG00000136147,PHF11,protein_coding
ENSG00000251426,,lncRNA
ENSG00000248765,MTCYBP37,processed_pseudogene
ENSG00000270430,,processed_pseudogene
ENSG00000284356,TAF11L10,protein_coding
ENSG00000287378,,lncRNA
ENSG00000164325,TMEM174,protein_coding
ENSG00000178660,ARMC10P1,processed_pseudogene
ENSG00000230618,H3P12,processed_pseudogene
ENSG00000170017,ALCAM,protein_coding
ENSG00000200237,SNORA70,snoRNA
ENSG00000267119,RPL10P15,processed_pseudogene
ENSG00000267289,PIN1-DT,lncRNA
ENSG00000151883,PARP8,protein_coding
ENSG00000256210,TMEM167AP2,processed_pseudogene
ENSG00000269552,OR7A8P,unprocessed_pseudogene
ENSG00000268746,,lncRNA
ENSG00000269806,BICRA-AS1,lncRNA
ENSG00000278999,,TEC
ENSG00000024422,EHD2,protein_coding
ENSG00000118246,FASTKD2,protein_coding
ENSG00000279513,,TEC
ENSG00000258846,EEF1A1P33,processed_pseudogene
ENSG00000284224,MIR937,miRNA
ENSG00000287222,,lncRNA
ENSG00000255343,,lncRNA
ENSG00000185189,NRBP2,protein_coding
ENSG00000203585,LINC02408,lncRNA
ENSG00000258338,,lncRNA
ENSG00000117620,SLC35A3,protein_coding
ENSG00000105373,NOP53,protein_coding
ENSG00000172819,RARG,protein_coding
ENSG00000260737,LINC01227,lncRNA
ENSG00000261243,,lncRNA
ENSG00000279142,,TEC
ENSG00000260795,,processed_pseudogene
ENSG00000103111,MON1B,protein_coding
ENSG00000280281,,TEC
ENSG00000140093,SERPINA10,protein_coding
ENSG00000235189,,lncRNA
ENSG00000238040,SALL4P2,processed_pseudogene
ENSG00000196152,ZNF79,protein_coding
ENSG00000156697,UTP14A,protein_coding
ENSG00000227283,RPL35AP12,processed_pseudogene
ENSG00000100380,ST13,protein_coding
ENSG00000250200,,processed_pseudogene
ENSG00000251359,WWC2-AS2,lncRNA
ENSG00000218336,TENM3,protein_coding
ENSG00000197958,RPL12,protein_coding
ENSG00000079246,XRCC5,protein_coding
ENSG00000152240,HAUS1,protein_coding
ENSG00000242609,CCDC137P,processed_pseudogene
ENSG00000242428,CFAP20DC-AS1,lncRNA
ENSG00000170099,SERPINA6,protein_coding
ENSG00000141741,MIEN1,protein_coding
ENSG00000144827,ABHD10,protein_coding
ENSG00000197249,SERPINA1,protein_coding
ENSG00000173320,STOX2,protein_coding
ENSG00000204952,FBXO47,protein_coding
ENSG00000284142,MIR6845,miRNA
ENSG00000285599,,lncRNA
ENSG00000270020,,lncRNA
ENSG00000124208,PEDS1-UBE2V1,protein_coding
ENSG00000261150,EPPK1,protein_coding
ENSG00000230189,RABGEF1P2,transcribed_unprocessed_pseudogene
ENSG00000288096,,lncRNA
ENSG00000207574,MIR661,miRNA
ENSG00000211734,TRBV5-1,TR_V_gene
ENSG00000184939,ZFP90,protein_coding
ENSG00000178685,PARP10,protein_coding
ENSG00000129128,SPCS3,protein_coding
ENSG00000164713,BRI3,protein_coding
ENSG00000272104,,protein_coding
ENSG00000174500,GCSAM,protein_coding
ENSG00000136144,RCBTB1,protein_coding
ENSG00000108576,SLC6A4,protein_coding
ENSG00000281652,DUX4L7,unprocessed_pseudogene
ENSG00000184108,TRIML1,protein_coding
ENSG00000201302,SNORA65,snoRNA
ENSG00000200788,Y_RNA,misc_RNA
ENSG00000231167,YBX1P2,processed_pseudogene
ENSG00000136830,NIBAN2,protein_coding
ENSG00000227471,AKR1B15,protein_coding
ENSG00000221803,SNORD23,snoRNA
ENSG00000240849,PEDS1,protein_coding
ENSG00000269656,NOP53-AS1,lncRNA
ENSG00000213035,RPL23AP80,processed_pseudogene
ENSG00000151617,EDNRA,protein_coding
ENSG00000271150,,processed_pseudogene
ENSG00000178935,ZNF552,protein_coding
ENSG00000252128,SNORD27,snoRNA
ENSG00000085185,BCORL1,protein_coding
ENSG00000165480,SKA3,protein_coding
ENSG00000268750,,protein_coding
ENSG00000251939,RNU6-1278P,snRNA
ENSG00000152223,EPG5,protein_coding
ENSG00000269343,ZNF587B,protein_coding
ENSG00000239944,TRBV8-2,TR_V_pseudogene
ENSG00000179144,GIMAP7,protein_coding
ENSG00000233942,,lncRNA
ENSG00000269304,FKBP1AP1,processed_pseudogene
ENSG00000157800,SLC37A3,protein_coding
ENSG00000198466,ZNF587,protein_coding
ENSG00000231742,LINC01273,lncRNA
ENSG00000173141,MRPL57,protein_coding
ENSG00000269867,,lncRNA
ENSG00000271250,,processed_pseudogene
ENSG00000270804,UBE2CP5,transcribed_processed_pseudogene
ENSG00000234698,,lncRNA
ENSG00000233405,LINC01046,lncRNA
ENSG00000288680,,processed_pseudogene
ENSG00000207146,Y_RNA,misc_RNA
ENSG00000277449,CEBPB-AS1,lncRNA
ENSG00000287135,,lncRNA
ENSG00000133124,IRS4,protein_coding
ENSG00000270891,,processed_pseudogene
ENSG00000240572,,processed_pseudogene
ENSG00000269476,,protein_coding
ENSG00000215571,GRK6P1,processed_pseudogene
ENSG00000242545,,lncRNA
ENSG00000235076,GAPDHP52,processed_pseudogene
ENSG00000280721,LINC01943,lncRNA
ENSG00000237863,IRS4-AS1,lncRNA
ENSG00000222747,RNA5SP25,rRNA_pseudogene
ENSG00000239288,,processed_pseudogene
ENSG00000236953,ZDHHC20-IT1,lncRNA
ENSG00000172216,CEBPB,protein_coding
ENSG00000214405,RAP1BP2,processed_pseudogene
ENSG00000256357,,lncRNA
ENSG00000226908,H2BP6,processed_pseudogene
ENSG00000233286,MTND3P10,processed_pseudogene
ENSG00000173480,ZNF417,protein_coding
ENSG00000165487,MICU2,protein_coding
ENSG00000186910,SERPINA11,protein_coding
ENSG00000225662,,processed_pseudogene
ENSG00000224063,CALCRL-AS1,lncRNA
ENSG00000244376,RN7SL636P,misc_RNA
ENSG00000231715,COX6CP2,processed_pseudogene
ENSG00000279894,,TEC
ENSG00000196396,PTPN1,protein_coding
ENSG00000196507,TCEAL3,protein_coding
ENSG00000163412,EIF4E3,protein_coding
ENSG00000286621,,lncRNA
ENSG00000237041,RPL27P8,processed_pseudogene
ENSG00000249460,LINC02500,lncRNA
ENSG00000280409,LINC01101,TEC
ENSG00000170054,SERPINA9,protein_coding
ENSG00000250523,,processed_pseudogene
ENSG00000248822,APOBEC3AP1,processed_pseudogene
ENSG00000250968,LINC02382,lncRNA
ENSG00000249084,,lncRNA
ENSG00000141449,GREB1L,protein_coding
ENSG00000250596,,transcribed_processed_pseudogene
ENSG00000227418,PCGEM1,lncRNA
ENSG00000288597,,lncRNA
ENSG00000152454,ZNF256,protein_coding
ENSG00000236485,LINC01945,lncRNA
ENSG00000229321,,lncRNA
ENSG00000233131,RPS15AP14,processed_pseudogene
ENSG00000196104,SPOCK3,protein_coding
ENSG00000243234,,processed_pseudogene
ENSG00000232970,POLHP1,processed_pseudogene
ENSG00000225813,,processed_pseudogene
ENSG00000177025,C19orf18,protein_coding
ENSG00000198914,POU3F3,protein_coding
ENSG00000073169,SELENOO,protein_coding
ENSG00000279505,,TEC
ENSG00000258066,,lncRNA
ENSG00000230022,FNTAP2,processed_pseudogene
ENSG00000207518,RNU6-59P,snRNA
ENSG00000226525,RPS7P10,processed_pseudogene
ENSG00000115165,CYTIP,protein_coding
ENSG00000102678,FGF9,protein_coding
ENSG00000258303,,lncRNA
ENSG00000090382,LYZ,protein_coding
ENSG00000284394,MIR4750,miRNA
ENSG00000123575,FAM199X,protein_coding
ENSG00000104951,IL4I1,protein_coding
ENSG00000279757,,TEC
ENSG00000244197,RN7SL766P,misc_RNA
ENSG00000103175,WFDC1,protein_coding
ENSG00000226722,LINC00424,lncRNA
ENSG00000235438,ESRRAP2,transcribed_processed_pseudogene
ENSG00000239742,RN7SL672P,misc_RNA
ENSG00000201501,Y_RNA,misc_RNA
ENSG00000232043,,lncRNA
ENSG00000208018,MIR645,miRNA
ENSG00000221091,MIR1302-5,miRNA
ENSG00000231302,RPL36P2,processed_pseudogene
ENSG00000120697,ALG5,protein_coding
ENSG00000233077,LINC01271,lncRNA
ENSG00000213979,RPL7AP14,processed_pseudogene
ENSG00000197122,SRC,protein_coding
ENSG00000123576,ESX1,protein_coding
ENSG00000067798,NAV3,protein_coding
ENSG00000159307,SCUBE1,protein_coding
ENSG00000260466,,lncRNA
ENSG00000287010,,lncRNA
ENSG00000261458,,unprocessed_pseudogene
ENSG00000182378,PLCXD1,protein_coding
ENSG00000280278,FLJ30679,TEC
ENSG00000261286,ATP2C2-AS1,lncRNA
ENSG00000278058,,lncRNA
ENSG00000261161,,lncRNA
ENSG00000268473,,processed_pseudogene
ENSG00000140948,ZCCHC14,protein_coding
ENSG00000279571,,lncRNA
ENSG00000165953,SERPINA12,protein_coding
ENSG00000187024,PTRH1,protein_coding
ENSG00000240107,,processed_pseudogene
ENSG00000137522,RNF121,protein_coding
ENSG00000241738,ZNF90P1,processed_pseudogene
ENSG00000287421,,lncRNA
ENSG00000243014,PTMAP8,processed_pseudogene
ENSG00000240156,COX6CP6,processed_pseudogene
ENSG00000236478,,processed_pseudogene
ENSG00000240959,ST13P14,processed_pseudogene
ENSG00000154165,GPR15,protein_coding
ENSG00000136560,TANK,protein_coding
ENSG00000226082,,processed_pseudogene
ENSG00000240097,,processed_pseudogene
ENSG00000240393,,processed_pseudogene
ENSG00000129484,PARP2,protein_coding
ENSG00000228980,LINC01205,lncRNA
ENSG00000141431,ASXL3,protein_coding
ENSG00000279349,,TEC
ENSG00000249992,TMEM158,protein_coding
ENSG00000091972,CD200,protein_coding
ENSG00000280186,,TEC
ENSG00000223906,,lncRNA
ENSG00000244486,SCARF2,protein_coding
ENSG00000188895,MSL1,protein_coding
ENSG00000234832,NXT1-AS1,lncRNA
ENSG00000132661,NXT1,protein_coding
